entry	class	subclass	soundoverridesubclass	material	displayid	inventorytype	sheath	comment
"51592"	"4"	"4"	"-1"	"1"	"63575"	"5"	"0"	"Plate"
"51593"	"4"	"4"	"-1"	"1"	"63574"	"10"	"0"	"Plate"
"51594"	"4"	"4"	"-1"	"4"	"63573"	"1"	"0"	"Plate"
"51595"	"4"	"4"	"-1"	"6"	"63572"	"7"	"0"	"Plate"
"51596"	"4"	"4"	"-1"	"6"	"63571"	"3"	"0"	"Plate"
"51622"	"4"	"4"	"-1"	"1"	"63929"	"5"	"0"	"Plate"
"51623"	"4"	"4"	"-1"	"1"	"63930"	"10"	"0"	"Plate"
"51624"	"4"	"4"	"-1"	"4"	"63931"	"1"	"0"	"Plate"
"51625"	"4"	"4"	"-1"	"6"	"64061"	"7"	"0"	"Plate"
"51626"	"4"	"4"	"-1"	"6"	"63933"	"3"	"0"	"Plate"
"51627"	"4"	"4"	"-1"	"1"	"63929"	"5"	"0"	"Plate"
"51628"	"4"	"4"	"-1"	"1"	"63930"	"10"	"0"	"Plate"
"51629"	"4"	"4"	"-1"	"4"	"63931"	"1"	"0"	"Plate"
"51630"	"4"	"4"	"-1"	"6"	"64061"	"7"	"0"	"Plate"
"51631"	"4"	"4"	"-1"	"6"	"63933"	"3"	"0"	"Plate"
"51632"	"4"	"4"	"-1"	"1"	"63929"	"5"	"0"	"Plate"
"51633"	"4"	"4"	"-1"	"1"	"63930"	"10"	"0"	"Plate"
"51634"	"4"	"4"	"-1"	"4"	"63931"	"1"	"0"	"Plate"
"51635"	"4"	"4"	"-1"	"6"	"64061"	"7"	"0"	"Plate"
"51636"	"4"	"4"	"-1"	"6"	"63933"	"3"	"0"	"Plate"
"51672"	"4"	"4"	"-1"	"6"	"63566"	"3"	"0"	"Plate"
"51673"	"4"	"4"	"-1"	"6"	"63565"	"7"	"0"	"Plate"
"51674"	"4"	"4"	"-1"	"4"	"63830"	"1"	"0"	"Plate"
"51675"	"4"	"4"	"-1"	"1"	"63562"	"10"	"0"	"Plate"
"51676"	"4"	"4"	"-1"	"1"	"63559"	"5"	"0"	"Plate"
"51677"	"4"	"4"	"-1"	"1"	"63559"	"5"	"0"	"Plate"
"51678"	"4"	"4"	"-1"	"1"	"63562"	"10"	"0"	"Plate"
"51679"	"4"	"4"	"-1"	"4"	"63830"	"1"	"0"	"Plate"
"51680"	"4"	"4"	"-1"	"6"	"63565"	"7"	"0"	"Plate"
"51681"	"4"	"4"	"-1"	"6"	"63566"	"3"	"0"	"Plate"
"51986"	"4"	"4"	"-1"	"6"	"52055"	"6"	"0"	"Plate"
"51988"	"4"	"4"	"-1"	"6"	"52054"	"10"	"0"	"Plate"
"1957"	"4"	"6"	"-1"	"1"	"1684"	"14"	"4"	"Shield"
"1961"	"4"	"6"	"-1"	"1"	"1685"	"14"	"4"	"Shield"
"1984"	"4"	"6"	"-1"	"1"	"1705"	"14"	"4"	"Shield"
"1985"	"4"	"6"	"-1"	"1"	"1706"	"14"	"4"	"Shield"
"2051"	"4"	"6"	"-1"	"1"	"1755"	"14"	"4"	"Shield"
"2052"	"4"	"6"	"-1"	"1"	"1755"	"14"	"4"	"Shield"
"2053"	"4"	"6"	"-1"	"1"	"1757"	"14"	"4"	"Shield"
"2170"	"4"	"6"	"-1"	"1"	"3127"	"14"	"4"	"Shield"
"4950"	"4"	"6"	"-1"	"1"	"5411"	"14"	"4"	"Shield"
"6254"	"4"	"6"	"-1"	"1"	"10968"	"14"	"4"	"Shield"
"6434"	"4"	"6"	"-1"	"1"	"18690"	"14"	"4"	"Shield"
"11041"	"4"	"6"	"-1"	"1"	"20537"	"14"	"4"	"Shield"
"11199"	"4"	"6"	"-1"	"1"	"20985"	"14"	"0"	"Shield"
"11200"	"4"	"6"	"-1"	"1"	"20986"	"14"	"0"	"Shield"
"11201"	"4"	"6"	"-1"	"1"	"20987"	"14"	"0"	"Shield"
"11585"	"4"	"6"	"-1"	"1"	"21539"	"14"	"4"	"Shield"
"11586"	"4"	"6"	"-1"	"1"	"21540"	"14"	"4"	"Shield"
"11587"	"4"	"6"	"-1"	"1"	"21541"	"14"	"4"	"Shield"
"11589"	"4"	"6"	"-1"	"1"	"21553"	"14"	"4"	"Shield"
"12452"	"4"	"6"	"-1"	"1"	"22635"	"14"	"4"	"Shield"
"12453"	"4"	"6"	"-1"	"1"	"22637"	"14"	"4"	"Shield"
"12454"	"4"	"6"	"-1"	"1"	"22638"	"14"	"4"	"Shield"
"12456"	"4"	"6"	"-1"	"1"	"22640"	"14"	"4"	"Shield"
"12893"	"4"	"6"	"-1"	"1"	"23387"	"14"	"4"	"Shield"
"12931"	"4"	"6"	"-1"	"1"	"23445"	"14"	"4"	"Shield"
"12932"	"4"	"6"	"-1"	"1"	"23446"	"14"	"4"	"Shield"
"12933"	"4"	"6"	"-1"	"1"	"23447"	"14"	"4"	"Shield"
"12961"	"4"	"6"	"-1"	"1"	"23545"	"14"	"0"	"Shield"
"12980"	"4"	"6"	"-1"	"1"	"23568"	"14"	"4"	"Shield"
"12981"	"4"	"6"	"-1"	"1"	"23569"	"14"	"4"	"Shield"
"12995"	"4"	"6"	"-1"	"1"	"23575"	"14"	"4"	"Shield"
"13318"	"4"	"6"	"-1"	"1"	"23976"	"14"	"4"	"Shield"
"13319"	"4"	"6"	"-1"	"1"	"23977"	"14"	"4"	"Shield"
"13628"	"4"	"6"	"-1"	"1"	"24367"	"14"	"4"	"Shield"
"13629"	"4"	"6"	"-1"	"1"	"24368"	"14"	"4"	"Shield"
"13630"	"4"	"6"	"-1"	"1"	"24369"	"14"	"4"	"Shield"
"13814"	"4"	"6"	"-1"	"1"	"24571"	"14"	"4"	"Shield"
"13922"	"4"	"6"	"-1"	"1"	"24695"	"14"	"4"	"Shield"
"14393"	"4"	"6"	"-1"	"1"	"2552"	"14"	"4"	"Shield"
"14597"	"4"	"6"	"-1"	"1"	"6272"	"14"	"4"	"Shield"
"14609"	"4"	"6"	"-1"	"1"	"18488"	"14"	"4"	"Shield"
"14691"	"4"	"6"	"-1"	"1"	"18492"	"14"	"4"	"Shield"
"14696"	"4"	"6"	"-1"	"1"	"2633"	"14"	"4"	"Shield"
"14705"	"4"	"6"	"-1"	"1"	"3932"	"14"	"4"	"Shield"
"15888"	"4"	"6"	"-1"	"1"	"20909"	"14"	"4"	"Shield"
"15889"	"4"	"6"	"-1"	"1"	"18811"	"14"	"4"	"Shield"
"17482"	"4"	"6"	"-1"	"1"	"29550"	"14"	"4"	"Shield"
"18166"	"4"	"6"	"-1"	"1"	"30559"	"14"	"4"	"Shield"
"19763"	"4"	"6"	"-1"	"1"	"32217"	"14"	"4"	"Shield"
"21549"	"4"	"6"	"-1"	"1"	"34101"	"14"	"4"	"Shield"
"21572"	"4"	"6"	"-1"	"1"	"34127"	"14"	"4"	"Shield"
"23356"	"4"	"6"	"-1"	"1"	"35878"	"14"	"4"	"Shield"
"23907"	"4"	"6"	"-1"	"1"	"36637"	"14"	"4"	"Shield"
"24038"	"4"	"6"	"-1"	"1"	"36726"	"14"	"4"	"Shield"
"24322"	"4"	"6"	"-1"	"1"	"33307"	"14"	"4"	"Shield"
"24328"	"4"	"6"	"-1"	"1"	"33309"	"14"	"4"	"Shield"
"24331"	"4"	"6"	"-1"	"1"	"37030"	"14"	"4"	"Shield"
"25818"	"4"	"6"	"-1"	"1"	"37829"	"14"	"4"	"Shield"
"26546"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26547"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26549"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26550"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26551"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26552"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26553"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26554"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26555"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26556"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26557"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26558"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"26559"	"4"	"6"	"-1"	"1"	"28449"	"14"	"0"	"Shield"
"27406"	"4"	"6"	"-1"	"1"	"38182"	"14"	"4"	"Shield"
"27851"	"4"	"6"	"-1"	"1"	"38412"	"14"	"4"	"Shield"
"28737"	"4"	"6"	"-1"	"1"	"29702"	"14"	"4"	"Shield"
"28961"	"4"	"6"	"-1"	"1"	"31746"	"14"	"4"	"Shield"
"29358"	"4"	"6"	"-1"	"6"	"41648"	"14"	"4"	"Shield"
"29635"	"4"	"6"	"-1"	"1"	"41299"	"14"	"4"	"Shield"
"29636"	"4"	"6"	"-1"	"1"	"41300"	"14"	"4"	"Shield"
"29637"	"4"	"6"	"-1"	"1"	"41301"	"14"	"4"	"Shield"
"29638"	"4"	"6"	"-1"	"1"	"41302"	"14"	"4"	"Shield"
"29639"	"4"	"6"	"-1"	"1"	"41303"	"14"	"4"	"Shield"
"29640"	"4"	"6"	"-1"	"1"	"41304"	"14"	"4"	"Shield"
"29641"	"4"	"6"	"-1"	"1"	"41305"	"14"	"4"	"Shield"
"29642"	"4"	"6"	"-1"	"1"	"41306"	"14"	"4"	"Shield"
"29821"	"4"	"6"	"-1"	"1"	"41465"	"14"	"4"	"Shield"
"30391"	"4"	"6"	"-1"	"6"	"40867"	"14"	"4"	"Shield"
"30662"	"4"	"6"	"-1"	"1"	"42552"	"14"	"4"	"Shield"
"31265"	"4"	"6"	"-1"	"-1"	"43760"	"14"	"4"	"Shield"
"31466"	"4"	"6"	"-1"	"1"	"44023"	"14"	"4"	"Shield"
"31467"	"4"	"6"	"-1"	"1"	"44024"	"14"	"4"	"Shield"
"31468"	"4"	"6"	"-1"	"1"	"44026"	"14"	"4"	"Shield"
"32885"	"4"	"6"	"-1"	"1"	"45559"	"14"	"4"	"Shield"
"32891"	"4"	"6"	"-1"	"1"	"45580"	"14"	"4"	"Shield"
"33181"	"4"	"6"	"-1"	"1"	"46336"	"14"	"4"	"Shield"
"33210"	"4"	"6"	"-1"	"1"	"46383"	"14"	"4"	"Shield"
"33212"	"4"	"6"	"-1"	"1"	"46413"	"14"	"4"	"Shield"
"33220"	"4"	"6"	"-1"	"1"	"46425"	"14"	"4"	"Shield"
"33294"	"4"	"6"	"0"	"0"	"46520"	"14"	"0"	"Shield"
"33596"	"4"	"6"	"0"	"-1"	"46752"	"14"	"4"	"Shield"
"33641"	"4"	"6"	"-1"	"1"	"42376"	"14"	"4"	"Shield"
"33789"	"4"	"6"	"-1"	"1"	"46831"	"14"	"4"	"Shield"
"34217"	"4"	"6"	"-1"	"1"	"47534"	"14"	"4"	"Shield"
"34532"	"4"	"6"	"-1"	"1"	"47908"	"14"	"4"	"Shield"
"34553"	"4"	"6"	"-1"	"1"	"47911"	"14"	"4"	"Shield"
"34586"	"4"	"6"	"-1"	"1"	"47920"	"14"	"4"	"Shield"
"34588"	"4"	"6"	"-1"	"1"	"47907"	"14"	"4"	"Shield"
"37119"	"4"	"6"	"-1"	"1"	"49611"	"14"	"4"	"Shield"
"37916"	"4"	"6"	"-1"	"1"	"50214"	"14"	"4"	"Shield"
"38554"	"4"	"6"	"-1"	"1"	"50766"	"14"	"4"	"Shield"
"38635"	"4"	"6"	"-1"	"1"	"50972"	"14"	"4"	"Shield"
"39009"	"4"	"6"	"-1"	"1"	"51091"	"14"	"4"	"Shield"
"39012"	"4"	"6"	"-1"	"1"	"51091"	"14"	"4"	"Shield"
"39288"	"4"	"6"	"-1"	"1"	"51678"	"14"	"4"	"Shield"
"39384"	"4"	"6"	"-1"	"1"	"51762"	"14"	"4"	"Shield"
"39660"	"4"	"6"	"-1"	"1"	"51972"	"14"	"4"	"Shield"
"39921"	"4"	"6"	"-1"	"1"	"52199"	"14"	"4"	"Shield"
"39922"	"4"	"6"	"-1"	"1"	"52200"	"14"	"4"	"Shield"
"39923"	"4"	"6"	"-1"	"1"	"52201"	"14"	"4"	"Shield"
"39924"	"4"	"6"	"-1"	"1"	"52202"	"14"	"4"	"Shield"
"39925"	"4"	"6"	"-1"	"1"	"38258"	"14"	"4"	"Shield"
"39926"	"4"	"6"	"-1"	"1"	"52203"	"14"	"4"	"Shield"
"39928"	"4"	"6"	"-1"	"1"	"52205"	"14"	"4"	"Shield"
"39929"	"4"	"6"	"-1"	"1"	"52206"	"14"	"4"	"Shield"
"39930"	"4"	"6"	"-1"	"1"	"52207"	"14"	"4"	"Shield"
"39931"	"4"	"6"	"-1"	"1"	"52209"	"14"	"4"	"Shield"
"40596"	"4"	"6"	"-1"	"2"	"52646"	"14"	"4"	"Shield"
"40597"	"4"	"6"	"-1"	"2"	"52655"	"14"	"4"	"Shield"
"42543"	"4"	"6"	"-1"	"2"	"53550"	"14"	"4"	"Shield"
"42562"	"4"	"6"	"-1"	"1"	"49155"	"14"	"4"	"Shield"
"42567"	"4"	"6"	"-1"	"1"	"49153"	"14"	"4"	"Shield"
"42573"	"4"	"6"	"-1"	"1"	"49153"	"14"	"4"	"Shield"
"42936"	"4"	"6"	"-1"	"1"	"53777"	"14"	"4"	"Shield"
"42937"	"4"	"6"	"-1"	"1"	"53778"	"14"	"4"	"Shield"
"42938"	"4"	"6"	"-1"	"1"	"53779"	"14"	"4"	"Shield"
"43092"	"4"	"6"	"-1"	"1"	"54099"	"14"	"4"	"Shield"
"43222"	"4"	"6"	"7"	"1"	"54434"	"14"	"4"	"Shield"
"43292"	"4"	"6"	"-1"	"1"	"54541"	"14"	"4"	"Shield"
"43293"	"4"	"6"	"-1"	"1"	"54542"	"14"	"4"	"Shield"
"43294"	"4"	"6"	"-1"	"1"	"54543"	"14"	"4"	"Shield"
"43295"	"4"	"6"	"-1"	"1"	"54544"	"14"	"4"	"Shield"
"44233"	"4"	"6"	"-1"	"1"	"56124"	"14"	"4"	"Shield"
"45856"	"4"	"6"	"-1"	"1"	"58575"	"14"	"4"	"Shield"
"46092"	"4"	"6"	"-1"	"1"	"58869"	"14"	"4"	"Shield"
"46093"	"4"	"6"	"-1"	"1"	"58870"	"14"	"4"	"Shield"
"47374"	"4"	"6"	"-1"	"6"	"61786"	"14"	"4"	"Shield"
"47402"	"4"	"6"	"-1"	"6"	"59290"	"14"	"4"	"Shield"
"49638"	"4"	"6"	"-1"	"1"	"62881"	"14"	"4"	"Shield"
"49720"	"4"	"6"	"-1"	"6"	"61781"	"14"	"4"	"Shield"
"49726"	"4"	"6"	"-1"	"6"	"54064"	"14"	"4"	"Shield"
"49728"	"4"	"6"	"-1"	"6"	"62299"	"14"	"4"	"Shield"
"49732"	"4"	"6"	"-1"	"6"	"59289"	"14"	"4"	"Shield"
"49738"	"4"	"6"	"-1"	"6"	"61785"	"14"	"4"	"Shield"
"49777"	"4"	"6"	"-1"	"6"	"63273"	"14"	"4"	"Shield"
"49933"	"4"	"6"	"-1"	"1"	"63463"	"14"	"4"	"Shield"
"50216"	"4"	"6"	"-1"	"1"	"63750"	"14"	"4"	"Shield"
"50419"	"4"	"6"	"-1"	"1"	"63998"	"14"	"4"	"Shield"
"50488"	"4"	"6"	"-1"	"6"	"61888"	"14"	"4"	"Shield"
"50601"	"4"	"6"	"-1"	"6"	"57003"	"14"	"4"	"Shield"
"51324"	"4"	"6"	"-1"	"6"	"57003"	"14"	"4"	"Shield"
"52008"	"4"	"6"	"-1"	"1"	"51453"	"14"	"4"	"Shield"
"53933"	"4"	"6"	"-1"	"1"	"52200"	"14"	"4"	"Shield"
"53934"	"4"	"6"	"-1"	"1"	"52199"	"14"	"4"	"Shield"
"53935"	"4"	"6"	"-1"	"1"	"52201"	"14"	"4"	"Shield"
"53936"	"4"	"6"	"-1"	"1"	"52202"	"14"	"4"	"Shield"
"53937"	"4"	"6"	"-1"	"1"	"23976"	"14"	"4"	"Shield"
"53938"	"4"	"6"	"-1"	"1"	"38258"	"14"	"4"	"Shield"
"22316"	"4"	"7"	"-1"	"0"	"34795"	"28"	"0"	"Libram"
"23202"	"4"	"7"	"-1"	"2"	"34960"	"28"	"0"	"Libram"
"23204"	"4"	"7"	"-1"	"2"	"34959"	"28"	"0"	"Libram"
"37553"	"4"	"7"	"-1"	"2"	"34960"	"28"	"0"	"Libram"
"42617"	"4"	"7"	"-1"	"2"	"1103"	"28"	"0"	"Libram"
"42855"	"4"	"7"	"-1"	"2"	"34960"	"28"	"0"	"Libram"
"37552"	"4"	"8"	"-1"	"2"	"43316"	"28"	"0"	"Idol"
"42581"	"4"	"8"	"-1"	"2"	"9659"	"28"	"0"	"Idol"
"42586"	"4"	"8"	"-1"	"2"	"34953"	"28"	"0"	"Idol"
"42592"	"4"	"8"	"-1"	"2"	"34953"	"28"	"0"	"Idol"
"37554"	"4"	"9"	"-1"	"2"	"43317"	"28"	"0"	"Totem"
"42600"	"4"	"9"	"-1"	"2"	"46045"	"28"	"0"	"Totem"
"42605"	"4"	"9"	"-1"	"2"	"25246"	"28"	"0"	"Totem"
"42610"	"4"	"9"	"-1"	"2"	"25246"	"28"	"0"	"Totem"
"42623"	"4"	"10"	"-1"	"2"	"51913"	"28"	"0"	"Sigil"
"22453"	"5"	"0"	"-1"	"-1"	"23287"	"0"	"0"	"Reagent"
"22454"	"5"	"0"	"-1"	"-1"	"13689"	"0"	"0"	"Reagent"
"22455"	"5"	"0"	"-1"	"-1"	"23285"	"0"	"0"	"Reagent"
"2103"	"6"	"2"	"-1"	"2"	"26499"	"24"	"0"	"Arrow"
"2514"	"6"	"2"	"-1"	"2"	"5996"	"24"	"0"	"Arrow"
"2517"	"6"	"2"	"-1"	"2"	"5996"	"24"	"0"	"Arrow"
"3029"	"6"	"2"	"-1"	"2"	"5996"	"24"	"0"	"Arrow"
"3043"	"6"	"2"	"-1"	"2"	"2414"	"24"	"0"	"Arrow"
"19082"	"6"	"2"	"-1"	"2"	"23211"	"24"	"0"	"Arrow"
"29907"	"6"	"2"	"-1"	"2"	"41489"	"24"	"0"	"Arrow"
"37309"	"6"	"2"	"-1"	"2"	"41489"	"24"	"0"	"Arrow"
"46854"	"6"	"2"	"-1"	"2"	"60089"	"24"	"0"	"Arrow"
"2104"	"6"	"3"	"-1"	"2"	"5999"	"24"	"0"	"Bullet"
"2513"	"6"	"3"	"-1"	"2"	"5998"	"24"	"0"	"Bullet"
"2518"	"6"	"3"	"-1"	"2"	"5998"	"24"	"0"	"Bullet"
"3032"	"6"	"3"	"-1"	"2"	"5998"	"24"	"0"	"Bullet"
"19285"	"6"	"3"	"-1"	"1"	"8127"	"21"	"7"	"Bullet"
"19286"	"6"	"3"	"-1"	"2"	"26613"	"24"	"0"	"Bullet"
"32880"	"6"	"3"	"-1"	"6"	"45547"	"24"	"0"	"Bullet"
"32881"	"6"	"3"	"-1"	"6"	"45547"	"24"	"0"	"Bullet"
"34534"	"6"	"3"	"-1"	"2"	"23211"	"24"	"0"	"Bullet"
"759"	"7"	"0"	"-1"	"2"	"942"	"0"	"0"	"Trade Goods"
"5497"	"7"	"0"	"-1"	"-1"	"8018"	"0"	"0"	"Trade Goods"
"5501"	"7"	"0"	"-1"	"-1"	"7380"	"0"	"0"	"Trade Goods"
"7962"	"7"	"0"	"-1"	"1"	"2460"	"0"	"0"	"Trade Goods"
"10284"	"7"	"0"	"-1"	"8"	"12105"	"0"	"0"	"Trade Goods"
"12357"	"7"	"0"	"-1"	"4"	"20656"	"0"	"0"	"Trade Goods"
"12362"	"7"	"0"	"-1"	"-1"	"4775"	"0"	"0"	"Trade Goods"
"22643"	"7"	"0"	"-1"	"-1"	"25467"	"0"	"0"	"Trade Goods"
"23080"	"7"	"0"	"-1"	"-1"	"33298"	"0"	"0"	"Trade Goods"
"23102"	"7"	"0"	"-1"	"-1"	"20978"	"0"	"0"	"Trade Goods"
"23359"	"7"	"0"	"-1"	"3"	"2516"	"0"	"0"	"Trade Goods"
"25709"	"7"	"0"	"-1"	"8"	"16474"	"0"	"0"	"Trade Goods"
"37102"	"7"	"1"	"-1"	"3"	"3663"	"0"	"0"	"Parts"
"39352"	"7"	"1"	"-1"	"3"	"45064"	"0"	"0"	"Parts"
"43602"	"7"	"1"	"-1"	"3"	"4135"	"0"	"0"	"Parts"
"43603"	"7"	"1"	"-1"	"3"	"15791"	"0"	"0"	"Parts"
"43604"	"7"	"1"	"-1"	"3"	"37857"	"0"	"0"	"Parts"
"43605"	"7"	"1"	"-1"	"3"	"17889"	"0"	"0"	"Parts"
"43606"	"7"	"1"	"-1"	"3"	"37849"	"0"	"0"	"Parts"
"43607"	"7"	"1"	"-1"	"3"	"37846"	"0"	"0"	"Parts"
"23418"	"7"	"2"	"-1"	"8"	"20535"	"0"	"0"	"Explosives"
"35499"	"7"	"2"	"-1"	"6"	"25482"	"0"	"0"	"Explosives"
"40538"	"7"	"2"	"-1"	"8"	"7841"	"0"	"0"	"Explosives"
"50422"	"7"	"2"	"-1"	"8"	"7627"	"0"	"0"	"Explosives"
"20834"	"7"	"3"	"-1"	"8"	"7365"	"0"	"0"	"Devices"
"34626"	"7"	"3"	"-1"	"-1"	"44269"	"12"	"0"	"Devices"
"37589"	"7"	"3"	"-1"	"8"	"40557"	"0"	"0"	"Devices"
"47842"	"7"	"3"	"-1"	"8"	"40557"	"0"	"0"	"Devices"
"23236"	"7"	"4"	"-1"	"-1"	"4171"	"0"	"0"	"Jewelcrafting"
"27675"	"7"	"4"	"-1"	"-1"	"18707"	"0"	"0"	"Jewelcrafting"
"27782"	"7"	"4"	"-1"	"-1"	"7122"	"0"	"0"	"Jewelcrafting"
"27810"	"7"	"4"	"-1"	"-1"	"35843"	"0"	"0"	"Jewelcrafting"
"30562"	"7"	"4"	"-1"	"-1"	"39930"	"0"	"0"	"Jewelcrafting"
"21883"	"7"	"5"	"-1"	"7"	"25028"	"0"	"0"	"Cloth"
"36987"	"7"	"6"	"-1"	"8"	"49549"	"0"	"0"	"Leather"
"741"	"7"	"7"	"-1"	"1"	"7391"	"0"	"0"	"Metal & Stone"
"786"	"7"	"7"	"-1"	"1"	"7391"	"0"	"0"	"Metal & Stone"
"807"	"7"	"7"	"-1"	"1"	"7356"	"0"	"0"	"Metal & Stone"
"1950"	"7"	"7"	"-1"	"4"	"7352"	"0"	"0"	"Metal & Stone"
"2050"	"7"	"7"	"-1"	"3"	"7355"	"0"	"0"	"Metal & Stone"
"3861"	"7"	"7"	"-1"	"2"	"7356"	"0"	"0"	"Metal & Stone"
"11099"	"7"	"7"	"-1"	"1"	"4691"	"0"	"0"	"Metal & Stone"
"36911"	"7"	"7"	"-1"	"1"	"38648"	"0"	"0"	"Metal & Stone"
"41247"	"7"	"7"	"-1"	"1"	"29946"	"0"	"0"	"Metal & Stone"
"27444"	"7"	"8"	"-1"	"-1"	"38902"	"0"	"0"	"Meat"
"34723"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34724"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34725"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34726"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34727"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34728"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34729"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34730"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34731"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34732"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34733"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"34734"	"7"	"8"	"-1"	"-1"	"24704"	"0"	"0"	"Meat"
"37838"	"7"	"8"	"-1"	"4"	"2618"	"0"	"0"	"Meat"
"46799"	"7"	"8"	"-1"	"4"	"4112"	"0"	"0"	"Meat"
"34465"	"7"	"9"	"-1"	"7"	"19495"	"0"	"0"	"Herb"
"35621"	"7"	"10"	"-1"	"-1"	"41678"	"0"	"0"	"Elemental"
"784"	"7"	"11"	"-1"	"-1"	"1438"	"0"	"0"	"Other"
"808"	"7"	"11"	"-1"	"-1"	"7353"	"0"	"0"	"Other"
"1638"	"7"	"11"	"-1"	"-1"	"6623"	"0"	"0"	"Other"
"1654"	"7"	"11"	"-1"	"-1"	"7356"	"0"	"0"	"Other"
"1689"	"7"	"11"	"-1"	"8"	"7354"	"0"	"0"	"Other"
"1693"	"7"	"11"	"-1"	"8"	"6655"	"0"	"0"	"Other"
"1694"	"7"	"11"	"-1"	"8"	"6655"	"0"	"0"	"Other"
"1695"	"7"	"11"	"-1"	"8"	"6655"	"0"	"0"	"Other"
"1963"	"7"	"11"	"-1"	"-1"	"7350"	"0"	"0"	"Other"
"2060"	"7"	"11"	"-1"	"-1"	"1762"	"0"	"0"	"Other"
"2322"	"7"	"11"	"-1"	"8"	"6644"	"0"	"0"	"Other"
"2323"	"7"	"11"	"-1"	"8"	"6644"	"0"	"0"	"Other"
"7872"	"7"	"11"	"-1"	"1"	"7411"	"0"	"0"	"Other"
"20423"	"7"	"11"	"-1"	"0"	"2627"	"0"	"0"	"Other"
"21879"	"7"	"11"	"-1"	"-1"	"20978"	"0"	"0"	"Other"
"24115"	"7"	"11"	"-1"	"1"	"4689"	"0"	"0"	"Other"
"34642"	"7"	"11"	"-1"	"3"	"2873"	"0"	"0"	"Other"
"34643"	"7"	"11"	"-1"	"2"	"19572"	"0"	"0"	"Other"
"34644"	"7"	"11"	"-1"	"3"	"47978"	"0"	"0"	"Other"
"34660"	"7"	"11"	"-1"	"3"	"47978"	"0"	"0"	"Other"
"35770"	"7"	"11"	"-1"	"2"	"43359"	"12"	"0"	"Other"
"35771"	"7"	"11"	"-1"	"2"	"43359"	"12"	"0"	"Other"
"35772"	"7"	"11"	"-1"	"2"	"43359"	"12"	"0"	"Other"
"35773"	"7"	"11"	"-1"	"2"	"43359"	"12"	"0"	"Other"
"39511"	"7"	"11"	"-1"	"-1"	"31769"	"0"	"0"	"Other"
"39913"	"7"	"11"	"-1"	"2"	"31769"	"0"	"0"	"Other"
"43098"	"7"	"11"	"0"	"4"	"38475"	"0"	"0"	"Other"
"43170"	"7"	"11"	"-1"	"4"	"16211"	"0"	"0"	"Other"
"36898"	"7"	"12"	"-1"	"1"	"56467"	"0"	"0"	"Enchanting"
"37103"	"7"	"13"	"-1"	"3"	"6381"	"0"	"0"	"Materials"
"966"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"967"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"968"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"973"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"974"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"975"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"976"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"980"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"985"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"986"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"989"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"992"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
